BRAND,DNLA,SKU_NO,SEQNUM,INCLUDES,INCLUDES_RAW,INCLUDED_QTY,LINK_SKU
Impact,N,904248,2,Carrying Case,Carrying Case,1,
Impact,N,904248,3,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,904250,1,Instruction Manual,Instruction Manual,1,
Impact,N,904250,2,Carrying Case,Carrying Case,1,
Impact,N,904250,3,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,904251,1,Instruction Manual,Instruction Manual,1,
Impact,N,904251,2,Carrying Case,Carrying Case,1,
Impact,N,904251,3,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,904852,1,Light Fixture,Light Fixture,1,
Impact,N,904852,2,Twin-tube 4-Pin 55W Daylight Fluorescent Bulbs,Twin-tube 4-Pin 55W Daylight Fluorescent Bulbs,2,
Impact,N,904852,3,AC Power Cord,AC Power Cord,1,
Impact,N,904852,4,Flexible Light Stand Adapter,Flexible Light Stand Adapter,1,
Impact,N,904852,5,Spare Fuses (20 mm),Spare Fuses (20 mm),2,
Impact,N,904852,6,Soft Padded Carrying Case,Soft Padded Carrying Case,1,
Impact,N,904852,7,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,917840,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,917841,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,917843,1,"Threaded Adapter (3/8""-16 - 1/4""-20)","Threaded Adapter (3/8""-16 - 1/4""-20)",1,
Impact,N,917843,2,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,917849,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,917857,1,Limited 2-Year Warranty,Limited 2-Year Warranty,1,
Impact,N,917860,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,917863,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,917865,1,Casters,Casters,3,
Impact,N,917865,2,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,917866,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,919480,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,929861,1,Metal Frame with Folding Legs,Metal Frame with Folding Legs,1,
Impact,N,929861,2,Glossy/Matte Translucent Plexiglas Sheet,Glossy/Matte Translucent Plexiglas Sheet,1,
Impact,N,929861,3,Hooks,Hooks,2,
Impact,N,929861,4,Wing Nuts,Wing Nuts,2,
Impact,N,929861,5,User Manual,User Manual,1,
Impact,N,929861,6,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,929864,1,Metal Frame with Folding Legs,Metal Frame with Folding Legs,1,
Impact,N,929864,2,Glossy/Matte Translucent Plexiglas Sheet,Glossy/Matte Translucent Plexiglas Sheet,1,
Impact,N,929864,3,User Manual,User Manual,1,
Impact,N,929864,4,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,929866,1,Metal Frame with Folding Legs,Metal Frame with Folding Legs,1,
Impact,N,929866,2,Glossy/Matte Translucent Plexiglas Sheet,Glossy/Matte Translucent Plexiglas Sheet,1,
Impact,N,929866,3,User Manual,User Manual,1,
Impact,N,929866,4,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,936201,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,937705,1,Light Fixture,Light Fixture,1,
Impact,N,937705,2,Twin-tube 4-Pin 55W Daylight Fluorescent Bulbs,Twin-tube 4-Pin 55W Daylight Fluorescent Bulbs,4,
Impact,N,937705,3,AC Power Cord,AC Power Cord,1,
Impact,N,937705,4,Flexible Light Stand Adapter,Flexible Light Stand Adapter,1,
Impact,N,937705,5,Spare Fuses (20 mm),Spare Fuses (20 mm),2,
Impact,N,937705,6,Soft Padded Carrying Case,Soft Padded Carrying Case,1,
Impact,N,937705,7,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,968112,1,Spacer Washers,Spacer Washers,3,
Impact,N,968112,2,Adapter Ring,Adapter Ring,1,
Impact,N,968112,3,Standard Cold Shoe Adapter,Standard Cold Shoe Adapter,1,
Impact,N,968112,4,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,981245,1,Storage Sleeve,Storage Sleeve,1,
Impact,N,981245,2,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,981246,1,Storage Sleeve,Storage Sleeve,1,
Impact,N,981246,2,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,981249,1,Storage Sleeve,Storage Sleeve,1,
Impact,N,981249,2,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,981251,1,Zippered Storage Sleeve,Zippered Storage Sleeve,1,
Impact,N,981251,2,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,981660,1,Support Poles,Support Poles,2,
Impact,N,981660,2,Crossbars,Crossbars,2,
Impact,N,981660,3,Panel Fabric,Panel Fabric,1,
Impact,N,981660,4,Padded Shoulder Bag,Padded Shoulder Bag,1,
Impact,N,981660,5,Panel Fabric Pouch,Panel Fabric Pouch,1,
Impact,N,981660,6,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,981678,1,Support Poles,Support Poles,2,
Impact,N,981678,2,Crossbars,Crossbars,2,
Impact,N,981678,3,Panel Fabric,Panel Fabric,1,
Impact,N,981678,4,Padded Shoulder Bag,Padded Shoulder Bag,1,
Impact,N,981678,5,Panel Fabric Pouch,Panel Fabric Pouch,1,
Impact,N,981678,6,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,996909,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,996911,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,997272,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1001768,1,See-Through Carry Bag,See-Through Carry Bag,1,
Impact,N,1001768,2,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1001769,1,See-Through Carry Bag,See-Through Carry Bag,1,
Impact,N,1001769,2,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1001770,1,See-Through Carry Bag,See-Through Carry Bag,1,
Impact,N,1001770,2,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1001771,1,See-Through Carry Bag,See-Through Carry Bag,1,
Impact,N,1001771,2,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1002771,1,Flash Tube,Flash Tube,1,
Impact,N,1002771,2,Modeling Lamp,Modeling Lamp,1,
Impact,N,1002771,3,Protective Glass Dome,Protective Glass Dome,1,
Impact,N,1002771,4,Transport Cover,Transport Cover,1,
Impact,N,1002771,5,"Grid Reflector (7"")","Grid Reflector (7"")",1,
Impact,N,1002771,6,Power Cord,Power Cord,1,
Impact,N,1002771,7,PC Sync to 1/4&#733; Phono Cord,PC Sync to 1/4&#733; Phono Cord,1,
Impact,N,1002771,8,Spare Fuse,Spare Fuse,1,
Impact,N,1002771,9,User Manual,User Manual,1,
Impact,N,1002771,10,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1002774,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1009206,1,1-Year Limited Warranty,1-Year Limited Warranty,1,
Impact,N,1014140,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1019534,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1020057,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1020060,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1020065,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1020066,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1020688,1,"Bushing; 3/8""-16 to 1/4""-20","Bushing; 3/8""-16 to 1/4""-20",1,
Impact,N,1020688,2,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1021127,1,SR-TOT Speed Ring,SR-TOT Speed Ring,1,
Impact,N,1021127,2,Heavy Duty Stand Adapter,Heavy Duty Stand Adapter,1,
Impact,N,1021127,3,User Manual,User Manual,1,
Impact,N,1021127,4,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1021751,1,Padded Shoulder Strap,Padded Shoulder Strap,1,
Impact,N,1021751,2,Removable Divider,Removable Divider,1,
Impact,N,1021751,3,Stabilizer Panels,Stabilizer Panels,2,
Impact,N,1021751,4,User Manual,User Manual,1,
Impact,N,1021751,5,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1022371,1,Lanyard,Lanyard,1,
Impact,N,1022371,2,Pouch Case,Pouch Case,1,
Impact,N,1022371,3,Flash Sync Cable: 3.5 mm to 3.5 mm,Flash Sync Cable: 3.5 mm to 3.5 mm,1,
Impact,N,1022371,4,Flash Sync Cable: 2.5 mm to PC,Flash Sync Cable: 2.5 mm to PC,1,
Impact,N,1022371,5,"Cable Adapter: 3.5 mm to 1/4""","Cable Adapter: 3.5 mm to 1/4""",1,
Impact,N,1022371,6,AA Batteries,AA Batteries,2,
Impact,N,1022371,7,Self Adhesive Adjustable Accessory Shoe,Self Adhesive Adjustable Accessory Shoe,1,
Impact,N,1022371,8,User Guide,User Guide,1,
Impact,N,1022371,9,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1022699,1,"Octa Softbox Material- 24""","Octa Softbox Material- 24""",1,
Impact,N,1022699,2,Flexrods,Flexrods,8,
Impact,N,1022699,3,Front Diffuser,Front Diffuser,1,
Impact,N,1022699,4,Carry Bag,Carry Bag,1,
Impact,N,1022699,5,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1029248,1,PowerTrigger Transmitter,PowerTrigger Transmitter,1,
Impact,N,1029248,2,PowerTrigger 16 Channel Studio Receiver,PowerTrigger 16 Channel Studio Receiver,1,1029249
Impact,N,1029248,3,Pre-installed 23A Battery,Pre-installed 23A Battery,1,
Impact,N,1029248,4,2.5mm Sub-mini to PC Cable,2.5mm Sub-mini to PC Cable,1,
Impact,N,1029248,5,"3.5mm to 1/4"" Monoplug Adapter (for receiver)","3.5mm to 1/4"" Monoplug Adapter (for receiver)",1,
Impact,N,1029248,6,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1029249,1,"Monoplug Adapter (3.5 mm to 1/4"")","Monoplug Adapter (3.5 mm to 1/4"")",1,
Impact,N,1029249,2,Instruction Manual,Instruction Manual,1,
Impact,N,1029249,3,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1032648,1,Shooting Enclosure,Shooting Enclosure,1,
Impact,N,1032648,2,White Fabric Sweep,White Fabric Sweep,1,
Impact,N,1032648,3,Black Fabric Sweep,Black Fabric Sweep,1,
Impact,N,1032648,4,Storage Bag,Storage Bag,1,
Impact,N,1032648,5,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1032649,1,Shooting Enclosure,Shooting Enclosure,1,
Impact,N,1032649,2,White Fabric Sweep,White Fabric Sweep,1,
Impact,N,1032649,3,Black Fabric Sweep,Black Fabric Sweep,1,
Impact,N,1032649,4,Storage Bag,Storage Bag,1,
Impact,N,1032649,5,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1032650,1,Black Background,Black Background,1,
Impact,N,1032650,2,White Background,White Background,1,
Impact,N,1032650,3,Gray Background,Gray Background,1,
Impact,N,1032650,4,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1032651,1,Black Background,Black Background,1,
Impact,N,1032651,2,White Background,White Background,1,
Impact,N,1032651,3,Gray Background,Gray Background,1,
Impact,N,1032651,4,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1032652,1,Black Background,Black Background,1,
Impact,N,1032652,2,White Background,White Background,1,
Impact,N,1032652,3,Gray Background,Gray Background,1,
Impact,N,1032652,4,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1032653,1,Black Background,Black Background,1,
Impact,N,1032653,2,White Background,White Background,1,
Impact,N,1032653,3,Gray Background,Gray Background,1,
Impact,N,1032653,4,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1032654,1,Black Background,Black Background,1,
Impact,N,1032654,2,White Background,White Background,1,
Impact,N,1032654,3,Gray Background,Gray Background,1,
Impact,N,1032654,4,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1032666,1,Black Background,Black Background,1,
Impact,N,1032666,2,White Background,White Background,1,
Impact,N,1032666,3,Gray Background,Gray Background,1,
Impact,N,1032666,4,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1032668,1,Ringbox,Ringbox,1,
Impact,N,1032668,2,Masking Strip,Masking Strip,1,
Impact,N,1032668,3,Zippered Carry Bag,Zippered Carry Bag,1,
Impact,N,1032668,4,User Manual,User Manual,1,
Impact,N,1032668,5,Limited 1-year Warranty,Limited 1-year Warranty,1,
Impact,N,1032669,1,Diffuser,Diffuser,1,
Impact,N,1032669,2,Carry Case,Carry Case,1,
Impact,N,1032669,3,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1045452,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1045453,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1046812,1,Carrying Case,Carrying Case,1,
Impact,N,1046812,2,Outer Diffuser,Outer Diffuser,1,
Impact,N,1046812,3,Inner Baffle,Inner Baffle,1,
Impact,N,1046812,4,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1046813,1,Carrying Case,Carrying Case,1,
Impact,N,1046813,2,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1046814,1,Front Diffuser,Front Diffuser,1,
Impact,N,1046814,2,Carrying Case,Carrying Case,1,
Impact,N,1046814,3,User Manual,User Manual,1,
Impact,N,1046814,4,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1046815,1,VC-500WL 500Ws Digital Monolight,VC-500WL 500Ws Digital Monolight,2,
Impact,N,1046815,2,Air-Cushioned Kit Light Stands with Removable Studs (9.4'),Air-Cushioned Kit Light Stands with Removable Studs (9.4'),2,
Impact,N,1046815,3,White Reflective Umbrella with Permanent Black Backing,White Reflective Umbrella with Permanent Black Backing,2,
Impact,N,1046815,4,VC-500WLXMT Wireless 2.4 GHz Transmitter for VC-500WL Monolight,VC-500WLXMT Wireless 2.4 GHz Transmitter for VC-500WL Monolight,1,1046818
Impact,N,1046815,5,"Softbox with Speedring (24 x 36"")","Softbox with Speedring (24 x 36"")",1,
Impact,N,1046815,6,Wheeled Kit Case,Wheeled Kit Case,1,
Impact,N,1046815,7,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1046816,1,Flashtube for VC500 Monolight,Flashtube for VC500 Monolight,1,534431
Impact,N,1046816,2,250W Modeling Lamp,250W Modeling Lamp,1,
Impact,N,1046816,3,Reflector,Reflector,1,
Impact,N,1046816,4,Sync Cable,Sync Cable,1,
Impact,N,1046816,5,AC Power Cord,AC Power Cord,1,
Impact,N,1046816,6,Protective Cover,Protective Cover,1,
Impact,N,1046816,7,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1046818,1,Sync Cable,Sync Cable,1,
Impact,N,1046818,2,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1049056,1,Speed Ring,Speed Ring,1,
Impact,N,1049056,2,L-Bracket,L-Bracket,1,
Impact,N,1049056,3,Flash Bracket,Flash Bracket,4,
Impact,N,1049056,4,User Manual,User Manual,1,
Impact,N,1049056,5,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1056133,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1065916,1,Limited 2-Year Warranty,Limited 2-Year Warranty,1,
Impact,N,1080466,1,Flash Tube,Flash Tube,1,
Impact,N,1080466,2,Modeling Lamp,Modeling Lamp,1,
Impact,N,1080466,3,Protective Glass Dome,Protective Glass Dome,1,
Impact,N,1080466,4,Transport Cover,Transport Cover,1,
Impact,N,1080466,5,"Grid Reflector (7"")","Grid Reflector (7"")",1,
Impact,N,1080466,6,Power Cord,Power Cord,1,
Impact,N,1080466,7,PC Sync to 1/4&#733; Phono Cord,PC Sync to 1/4&#733; Phono Cord,1,
Impact,N,1080466,8,Spare Fuse,Spare Fuse,1,
Impact,N,1080466,9,User Manual,User Manual,1,
Impact,N,1080466,10,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1085738,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1088993,1,White Front Diffuser,White Front Diffuser,1,
Impact,N,1088993,2,Removable Touch-fastener Strap,Removable Touch-fastener Strap,1,
Impact,N,1088993,3,"Beauty Dish Adapter for Impact Monolights, Bowens, Travelite, Cowboy, Interfit Stellar, JTL, Photoflex, Rime Lite, Westcott Flash Heads","Beauty Dish Adapter for Impact Monolights, Bowens, Travelite, Cowboy, Interfit Stellar, JTL, Photoflex, Rime Lite, Westcott Flash Heads",1,838530
Impact,N,1088993,4,Carrying Case,Carrying Case,1,
Impact,N,1088993,5,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1088994,1,White Front Diffuser,White Front Diffuser,1,
Impact,N,1088994,2,Removable Touch-fastener Strap,Removable Touch-fastener Strap,1,
Impact,N,1088994,3,"Beauty Dish Adapter for Impact Monolights, Bowens, Travelite, Cowboy, Interfit Stellar, JTL, Photoflex, Rime Lite, Westcott Flash Heads","Beauty Dish Adapter for Impact Monolights, Bowens, Travelite, Cowboy, Interfit Stellar, JTL, Photoflex, Rime Lite, Westcott Flash Heads",1,838530
Impact,N,1088994,4,Carrying Case,Carrying Case,1,
Impact,N,1088994,5,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1088995,1,White Front Diffuser,White Front Diffuser,1,
Impact,N,1088995,2,Removable Touch-fastener Strap,Removable Touch-fastener Strap,1,
Impact,N,1088995,3,"Beauty Dish Adapter for Impact Monolights, Bowens, Travelite, Cowboy, Interfit Stellar, JTL, Photoflex, Rime Lite, Westcott Flash Heads","Beauty Dish Adapter for Impact Monolights, Bowens, Travelite, Cowboy, Interfit Stellar, JTL, Photoflex, Rime Lite, Westcott Flash Heads",1,838530
Impact,N,1088995,4,Carrying Case,Carrying Case,1,
Impact,N,1088995,5,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1088996,1,White Front Diffuser,White Front Diffuser,1,
Impact,N,1088996,2,Removable Touch-fastener Strap,Removable Touch-fastener Strap,1,
Impact,N,1088996,3,"Beauty Dish Adapter for Impact Monolights, Bowens, Travelite, Cowboy, Interfit Stellar, JTL, Photoflex, Rime Lite, Westcott Flash Heads","Beauty Dish Adapter for Impact Monolights, Bowens, Travelite, Cowboy, Interfit Stellar, JTL, Photoflex, Rime Lite, Westcott Flash Heads",1,838530
Impact,N,1088996,4,Carrying Case,Carrying Case,1,
Impact,N,1088996,5,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1088997,1,White Front Diffuser,White Front Diffuser,1,
Impact,N,1088997,2,Removable Touch-fastener Strap,Removable Touch-fastener Strap,1,
Impact,N,1088997,3,"Beauty Dish Adapter for Impact Monolights, Bowens, Travelite, Cowboy, Interfit Stellar, JTL, Photoflex, Rime Lite, Westcott Flash Heads","Beauty Dish Adapter for Impact Monolights, Bowens, Travelite, Cowboy, Interfit Stellar, JTL, Photoflex, Rime Lite, Westcott Flash Heads",1,838530
Impact,N,1088997,4,Carrying Case,Carrying Case,1,
Impact,N,1088997,5,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1088998,1,White Front Diffuser,White Front Diffuser,1,
Impact,N,1088998,2,Removable Touch-fastener Strap,Removable Touch-fastener Strap,1,
Impact,N,1088998,3,"Beauty Dish Adapter for Impact Monolights, Bowens, Travelite, Cowboy, Interfit Stellar, JTL, Photoflex, Rime Lite, Westcott Flash Heads","Beauty Dish Adapter for Impact Monolights, Bowens, Travelite, Cowboy, Interfit Stellar, JTL, Photoflex, Rime Lite, Westcott Flash Heads",1,838530
Impact,N,1088998,4,Carrying Case,Carrying Case,1,
Impact,N,1088998,5,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1108619,1,"2.5mm to 1/4"" Monoplug Sync Cable","2.5mm to 1/4"" Monoplug Sync Cable",1,
Impact,N,1108619,2,2.5mm to 3.5mm Sync Cable,2.5mm to 3.5mm Sync Cable,1,
Impact,N,1108619,3,Elastic Light Stand Cold-Shoe Mount,Elastic Light Stand Cold-Shoe Mount,1,
Impact,N,1108619,4,AAA Batteries,AAA Batteries,2,
Impact,N,1108619,5,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1108620,1,Transmitter,Transmitter,1,
Impact,N,1108620,2,PowerSlave Wireless Flash Receiver,PowerSlave Wireless Flash Receiver,1,1108619
Impact,N,1108620,3,2.5mm to PC Sync Cable,2.5mm to PC Sync Cable,1,
Impact,N,1108620,4,"2.5mm to 1/4"" Monoplug Sync Cable","2.5mm to 1/4"" Monoplug Sync Cable",1,
Impact,N,1108620,5,2.5mm to 3.5mm Sync Cable,2.5mm to 3.5mm Sync Cable,1,
Impact,N,1108620,6,Elastic Light Stand Cold-Shoe Mount,Elastic Light Stand Cold-Shoe Mount,1,
Impact,N,1108620,7,12V 23A Alkaline Battery,12V 23A Alkaline Battery,1,
Impact,N,1108620,8,AAA batteries,AAA batteries,2,
Impact,N,1108620,9,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1108621,1,Transmitter,Transmitter,1,
Impact,N,1108621,2,PowerSlave Wireless Flash Receiver,PowerSlave Wireless Flash Receiver,1,1108619
Impact,N,1108621,3,2.5mm to PC Sync Cable,2.5mm to PC Sync Cable,1,
Impact,N,1108621,4,"2.5mm to 1/4"" Monoplug Sync Cable","2.5mm to 1/4"" Monoplug Sync Cable",1,
Impact,N,1108621,5,2.5mm to 3.5mm Sync Cable,2.5mm to 3.5mm Sync Cable,1,
Impact,N,1108621,6,Elastic Light Stand Cold-Shoe Mount,Elastic Light Stand Cold-Shoe Mount,1,
Impact,N,1108621,7,12V 23A Alkaline Battery,12V 23A Alkaline Battery,1,
Impact,N,1108621,8,AAA batteries,AAA batteries,2,
Impact,N,1108621,9,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1116551,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1119713,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1123822,1,Padded Side Panels,Padded Side Panels,2,
Impact,N,1123822,2,Internal Dividers,Internal Dividers,4,
Impact,N,1123822,3,Shoulder Strap,Shoulder Strap,1,
Impact,N,1123822,4,User Manual,User Manual,1,
Impact,N,1123822,5,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1123823,1,Shoulder Strap,Shoulder Strap,1,
Impact,N,1123823,2,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1130418,1,Fabric Shell,Fabric Shell,1,
Impact,N,1130418,2,Flex Rod,Flex Rod,8,
Impact,N,1130418,3,Spare Flex Rod,Spare Flex Rod,1,
Impact,N,1130418,4,Internal Diffuser,Internal Diffuser,1,
Impact,N,1130418,5,Front Diffuser,Front Diffuser,1,
Impact,N,1130418,6,Carrying Case,Carrying Case,1,
Impact,N,1130418,7,User Manual,User Manual,1,
Impact,N,1130418,8,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1130419,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1130423,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1131170,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1141435,1,Fabric Shell,Fabric Shell,1,
Impact,N,1141435,2,Flex Rod,Flex Rod,8,
Impact,N,1141435,3,Spare Flex Rod,Spare Flex Rod,1,
Impact,N,1141435,4,Internal Diffuser,Internal Diffuser,1,
Impact,N,1141435,5,Front Diffuser,Front Diffuser,1,
Impact,N,1141435,6,Carrying Case,Carrying Case,1,
Impact,N,1141435,7,User Manual,User Manual,1,
Impact,N,1141435,8,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1141436,1,Instruction Manual,Instruction Manual,1,
Impact,N,1141436,2,Carrying Case,Carrying Case,1,
Impact,N,1141436,3,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1148943,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
Impact,N,1148944,1,Limited 1-Year Warranty,Limited 1-Year Warranty,1,
